V1,V2
Q9H6W3,Q9Y312
Q9H6W3,Q96A35
Q9H6W3,P60468
Q9H6W3,Q9HCN8
O95696,Q14011
O95696,Q92878
O95696,Q5T2N8
O95696,P62258
O95696,P53041
O95696,Q9NWU2
O95696,P04637
O95696,P49959
O95696,P61981
O95696,Q99417
O95696,P62633
O95696,Q9C005
O95696,Q8WYB5
O95696,Q9HAF1
O95696,O95251
O95696,Q9UNL4
O60885,P35250
O60885,P35249
O60885,P40937
O60885,P01037
O60885,P02814
O60885,Q96QE3
P83916,Q7Z3K3
P83916,Q9H410
P83916,Q9H081
P83916,P22531
P83916,Q86XI8
P83916,Q9P0T4
P83916,Q13263
P83916,Q14202
P83916,O60281
P83916,Q06587
P83916,Q09028
P83916,Q6N043
P83916,P06702
P83916,P61964
P83916,P06899
P83916,O95785
P83916,Q9H9B1
P83916,Q5TGY3
P83916,O75461
P83916,P61244
P83916,Q6IQ32
P83916,Q96KQ7
P83916,Q8N9R8
P83916,Q8IWI9
P83916,P62805
P83916,Q9H582
P83916,Q5T3J3
P83916,Q13112
P83916,Q9BYE7
P83916,Q13111
P83916,Q6P1K2
P83916,Q14839
P83916,Q96JM3
P83916,Q96IY1
P83916,Q9H2P0
Q13185,Q5FBB7
Q13185,Q7Z3K3
Q13185,Q9H081
Q13185,Q8N9Z2
Q13185,P62805
Q13185,P68431
Q13185,Q9H582
Q13185,Q86WX3
Q13185,Q5T3J3
Q13185,O75461
Q13185,Q13111
Q13185,Q14839
Q13185,Q13112
Q13185,P61964
Q13185,Q8IWI9
Q13185,Q6P1K2
Q13185,Q96IY1
Q13185,Q9H2P0
Q13185,Q9BYE7
Q13185,Q969R5
Q13185,P83916
P45973,Q5FBB7
P45973,Q7Z3K3
P45973,Q9H081
P45973,Q09028
P45973,Q13263
P45973,Q71DI3
P45973,P59923
P45973,O95785
P45973,P62805
P45973,P58557
P45973,Q9H9B1
P45973,Q96KQ7
P45973,Q9H582
P45973,Q96JM3
P45973,Q13111
P45973,Q6P1K2
P45973,Q13112
P45973,Q96IY1
P45973,P83916
P45973,Q13185
O95931,P81605
O95931,Q8NDX5
O95931,P78364
O95931,Q8IXK0
O95931,P35226
O95931,P84085
O95931,Q99496
O95931,Q9Y2K6
Q9HC52,intact:EBI-25401924
Q9HC52,O00257
Q9HC52,P78364
Q9HC52,Q8NDX5
Q9HC52,Q8IXK0
Q9HC52,P35227
Q9HC52,Q99496
Q9HC52,Q96GD3
Q9HC52,P35226
Q96ES7,Q5T6C5
Q96ES7,Q01658
Q96ES7,P61964
Q96ES7,A6NNY8
Q96ES7,Q9Y2I8
Q96ES7,Q12962
Q96ES7,Q9H8E8
Q96ES7,Q92830
Q96ES7,O75486
Q96ES7,Q16594
Q96ES7,Q6P2E9
Q96ES7,O75478
Q96ES7,Q14CW9
Q96ES7,Q9Y4A5
Q96ES7,Q8NEM7
Q96ES7,Q8IYH5
Q96ES7,Q9HBM6
Q96ES7,Q92831
Q96ES7,Q9NS73
Q96ES7,Q9ULM3
Q96ES7,O94864
Q96ES7,Q96BN2
Q96ES7,Q86TJ2
Q96ES7,Q9Y6J9
Q96ES7,O75529
Q96ES7,O75528
O95503,P11940
O95503,P16403
O95503,P62424
O95503,Q8IXK0
O95503,Q13185
O95503,Q99496
O95503,Q8NDX5
O95503,Q9Y3U8
O95503,P35226
O95503,Q9HC52
O60563,Q8WXF1
O60563,Q9NV06
O60563,Q9HC62
O60563,P49674
O60563,Q9P2I0
O60563,Q9NWH9
O60563,Q99575
O60563,Q8TAD8
O60563,Q8NCA5
O60563,P55081
O60563,Q16630
O60563,O43172
O60563,P82912
O60563,Q15427
O60563,Q9BSH4
O60563,O43809
O60563,P51608
O60563,O43491
O60563,Q10570
O60563,P63241
O60563,Q9NY93
O60563,P30533
O60563,P39019
O60563,O43290
O60563,P48426
O60563,P08865
O60563,Q8WWM7
O60563,P49756
O60563,O75400
O60563,Q9Y2P8
O60563,Q5HYJ3
O60563,Q9BU76
O60563,P48730
O60563,Q8NDT2
O60563,P11387
O60563,Q8N684
O60563,O00257
O60563,Q6P1X5
O60563,Q6UN15
O60563,O94842
O60563,Q13523
O60563,Q7L2J0
O60563,Q8WUA2
O60563,Q7Z417
O60563,P25490
O60563,Q14247
O60563,Q86XP3
O60563,Q6UXN9
O60563,Q9H0G5
O60563,Q96QC0
Q6P1J9,P12273
Q6P1J9,A6NED2
Q6P1J9,Q8WVC0
Q6P1J9,Q9GZS3
Q6P1J9,Q8N7H5
Q9UBQ7,O60729
P50750,O60583
P50750,Q7L2J0
P50750,Q16543
P50750,Q13451
P50750,O60563
P11802,P82930
P11802,P53007
P11802,P43307
P11802,P28482
P11802,Q16543
P11802,P42772
P11802,P55273
P11802,P54819
P11802,P42773
P11802,P42771
Q13112,Q8TDI0
Q13112,P68431
Q13112,P62805
Q13112,Q8WXX5
Q13112,Q09028
Q13112,Q13111
Q9UEE9,P04908
Q9UEE9,Q9NZT1
Q9UEE9,P40939
Q9UEE9,P55084
Q9UEE9,Q8IUE6
Q9UEE9,Q9UQE7
Q9UEE9,Q14683
Q9UEE9,P06899
Q9UEE9,Q9UNP9
Q9UEE9,O95072
O43303,Q8IW35
Q92674,Q9BS16
Q9H3R5,Q8N0S6
Q9H3R5,Q13352
Q9H3R5,Q6IPU0
Q9H3R5,Q71F23
Q9H3R5,Q7L2Z9
Q9H3R5,Q9NSP4
Q9H3R5,Q92674
Q9H3R5,Q96H22
Q9H3R5,Q9BS16
Q9Y6F7,P04908
Q9Y6F7,P62805
Q9Y6F7,Q9Y6H1
Q9Y6F7,Q9Y657
Q9Y6F7,Q13015
Q9Y6F7,P07477
Q9Y6F7,O60906
Q9Y6F7,Q99417
Q96JM3,Q7Z3K3
Q96JM3,P62805
Q96JM3,P00734
Q96JM3,P00742
Q96JM3,Q969R5
Q96JM3,P02656
Q96JM3,Q13185
Q9UKF6,O95816
Q9UKF6,Q9UNE7
Q9UKF6,Q9NVR5
Q9UKF6,Q7Z6J8
Q9UKF6,Q9NZM5
Q9UKF6,P33240
Q9UKF6,Q6UN15
Q9UKF6,Q10570
Q9UKF6,Q9C0J8
Q9UKF6,Q92797
Q9UKF6,Q9P2I0
Q9UKF6,O95639
P49711,Q9UPW6
P49711,Q96DG6
P49711,P67870
P49711,P35030
P49711,P84090
P49711,O95218
Q5TA45,P18077
Q5TA45,O95816
Q5TA45,P05386
Q5TA45,Q9NPA8
Q5TA45,Q9NV88
Q5TA45,Q13232
O76071,P20719
O76071,Q9NV06
O76071,O00570
O76071,P09001
O76071,P22695
O76071,Q8WUA2
O76071,Q8NDT2
O76071,P40227
O76071,P48730
O76071,P82912
O76071,O75319
O76071,Q9P2J5
O76071,Q04726
O76071,Q9NS86
O76071,Q9HC62
O76071,P62987
O76071,Q9BYD2
O76071,P50990
O76071,P50750
O76071,Q96SL8
O76071,Q9C086
O76071,Q15233
O76071,Q7L2J0
O76071,Q9BZE4
O76071,Q9H8H2
O76071,Q9Y6M1
O76071,P62879
O76071,P78371
O76071,Q9BXS5
O76071,P51553
O76071,Q9Y4P3
O76071,P62273
O76071,Q969Q0
O76071,Q99832
O76071,P09960
O76071,P06493
O76071,P47985
O76071,Q9NY93
O76071,P43034
O76071,P42765
O76071,Q96T76
O76071,Q9Y3D0
O76071,Q9H5X1
Q9H816,Q6PEV8
Q9H816,Q71UM5
Q9H816,O95073
Q9H816,Q96EB6
Q9H816,Q8N5A5
Q9H816,Q9NYB0
Q9H816,Q15554
Q9UER7,Q13367
Q9UER7,Q93009
Q9UER7,Q16576
Q9UER7,Q8NE71
Q9UER7,Q96T58
Q9UER7,P25440
Q9UER7,Q7Z4V5
Q9UER7,Q9C005
Q9UER7,Q5JUX0
Q9UER7,Q99417
Q9UER7,Q96HA7
Q9UER7,P06899
Q9UER7,Q9H2P0
Q9UER7,Q9NWU2
Q9UER7,Q13185
Q9UER7,P45973
Q9UER7,P46100
Q9UER7,O14929
Q9UER7,P62805
Q9UER7,P84243
Q9UM82,Q9NQC7
Q6PD62,P50750
Q6PD62,Q14241
Q6PD62,Q15370
Q6PD62,A6NED2
Q6PD62,Q15369
Q6PD62,Q8WVC0
Q6PD62,Q9GZS3
Q6PD62,Q6P1J9
Q6PD62,Q8N7H5
Q13620,P84090
Q13620,Q16777
Q13620,P61201
Q13620,O43318
Q13620,P16403
Q13620,Q99627
Q13620,Q9H9Q2
Q13620,Q9BT78
Q13620,Q9UNS2
Q9H2G4,Q9GZR7
P51610,Q9BTC0
Q92785,Q8NFD5
Q92785,P51531
Q92785,O14497
Q92785,Q8WUZ0
Q92785,O94763
Q92785,P68032
Q92785,Q9NQG5
Q92785,Q9BQE9
Q92785,O75177
Q92785,Q15532
Q92785,Q4VC05
Q92785,P51532
Q92785,Q6STE5
Q92785,O96019
Q92785,Q8TAQ2
Q92785,Q92925
Q92785,Q96GM5
Q92785,Q92922
Q92785,Q12824
Q9H410,Q8NG31
Q9H410,Q8NBT2
Q9H410,O95229
Q9H410,Q9H081
Q9H410,Q9UJV8
Q9H410,Q09028
Q9H410,P58557
Q9H410,Q13185
Q9H410,P45973
Q9H410,Q96IY1
Q9H410,Q6P1K2
P26196,P11940
P26196,Q13310
P26196,Q6P2E9
P26196,Q8ND56
P26196,A6NED2
P26196,Q99700
P26196,Q7Z417
P26196,Q8WWM7
P26196,Q3MHD2
P26196,Q8IZD4
P26196,Q9NPI6
P26196,Q96F86
Q9Y5P2,O75131
Q9Y5P2,Q15393
Q9Y5P2,O43813
Q9Y5P2,P62081
Q9Y5P2,P10809
Q9Y5P2,Q5MJ08
Q9Y5P2,Q9BXN6
Q9Y5P2,O95071
Q9Y5P2,O95373
Q9Y5P2,Q15029
Q9Y5P2,Q9Y265
Q9Y5P2,P67809
Q9Y5P2,Q9ULA0
Q9Y5P2,P27361
Q9Y5P2,P39019
Q9Y5P2,P43243
Q9Y5P2,P12235
Q9Y5P2,P63267
Q9Y5P2,Q9NTJ4
Q9Y5P2,Q9UPQ9
Q9Y5P2,O75643
Q9Y5P2,Q9UIA9
Q9Y5P2,P63151
Q9Y5P2,P21281
Q9Y5P2,Q9NS26
Q9Y5P2,Q5VUJ6
Q9Y5P2,Q5T4S7
Q9Y5P2,P46379
Q9Y5P2,P63098
Q9Y5P2,P62701
Q9Y5P2,Q92922
Q9Y5P2,P31689
Q9Y5P2,P68104
Q9Y5P2,Q5JQC4
Q9Y5P2,Q92499
Q9Y5P2,Q9UHX1
Q9Y5P2,Q9NS25
Q9Y5P2,Q8TAQ2
Q9Y5P2,P46940
Q9Y5P2,Q16531
Q9Y5P2,Q14204
Q9Y5P2,Q96N67
Q9Y5P2,Q96EB6
Q9Y5P2,Q96EB6
Q96EB6,Q9Y5P2
Q96EB6,Q9Y5P2
Q9Y5P2,Q96EB6
Q96EB6,Q9Y5P2
Q96EB6,Q9Y5P2
Q9Y5P2,P04637
Q9Y5P2,Q96EB6
Q9BZS1,Q9H0E7
Q9BZS1,Q9H0E7
Q9H0E7,Q9BZS1
P25963,Q04206
P98170,Q494U1
Q9P286,Q494U1
Q9NWF9,Q494U1
Q9H7X0,Q494U1
Q96P09,Q494U1
Q13488,Q494U1
Q9Y6K9,Q494U1
P28074,Q494U1
Q15286,Q494U1
Q96QS3,Q9NRD5
P26358,Q9NRD5
Q9GZU7,Q8ND90
Q13936,Q9NRD5
Q13936,P12814
Q96QS3,P12814
P51114,Q96CW1
P49639,Q99435
P51114,P07437
P51114,P04637
P51114,Q9UI14
P51114,Q86UU1
P51114,Q15233
P51114,Q8WZ19
P51114,P21333
P51114,Q674X7
P51114,Q9P209
P51114,Q9Y232
P51114,Q6AI12
P51114,O00423
Q9UIS9,Q99435
Q9UBB5,Q16637
Q7Z417,Q99435
Q7Z417,O15162
P60484,Q9P0U4
P60484,Q9NRD5
Q9BYB0,P12814
Q9BYB0,Q14155
Q9BYB0,P21333
Q9BYB0,P07910
Q9BYB0,O75525
Q9BYB0,Q9NRD5
Q9BYB0,Q99435
Q9BYB0,P55036
P49815,Q9NRD5
Q92574,Q92844
Q92574,Q9NRD5
Q92574,Q674X7
Q92574,P02794
P51531,Q8TAQ2
P51531,Q9NRD5
Q9BYB0,Q8IXJ6
Q05086,Q14566
Q05086,P55036
O60759,Q96QS3
Q96QS3,P50570
Q96QS3,P12814
Q96QS3,Q08117
Q96QS3,P35609
Q96QS3,O94829
Q13936,Q8TCD1
Q13936,P35613
Q13936,Q8N283
Q13936,P35609
Q13936,P12814
P46100,Q9ULU4
Q13936,Q96EY1
Q96QS3,P14618
Q96QS3,Q9NRD5
Q96QS3,Q99435
Q13936,Q14192
Q13936,Q12805
Q96QS3,Q9BYW2
P78352,P10909
P78352,Q15700
Q9GZU7,Q5VT52
P78352,O60241
P78352,P35609
Q9GZU7,Q8ND90
Q9GZU7,Q9Y4G2
Q9GZU7,Q8N2S1
Q9GZU7,A7E2V4
Q9GZU7,Q86YR5
Q9GZU7,Q5JTD7
O76039,Q9Y6A5
O76039,Q9H254
O76039,P40692
Q13936,P55072
Q13936,Q8NFZ5
Q13936,Q9BXP5
Q7Z5B4,Q13936
Q13936,Q9NRD5
Q13936,Q8WUM0
Q13936,Q13099
P78352,O95886
P78352,O14490
P78352,P78352
P78352,Q9BUH8
P78352,P07910
Q12879,P78352
P81274,P78352
P78352,Q08379
P78352,P02794
P78352,Q9Y2H0
P78352,P00395
P78352,Q00013
P78352,Q9BRK4
P78352,Q8N594
P78352,P26641
P78352,Q96GS6
P26358,P30086
P26358,Q8IXK0
P26358,C9JLW8
P26358,O43768
P26358,P68104
P78352,Q6RFH5
P78352,Q2NL98
P78352,Q9BVA1
P78352,Q5JTD0
P78352,Q96J01
P78352,Q96PV0
P78352,O43166
Q9H2L5,P78352
P78352,Q15311
P78352,Q569H4
P78352,Q9NRD5
P78352,P40855
P78352,P22061
P78352,Q15155
P26358,O75382
P26358,Q9NRD5
P26358,Q9NPE2
P51114,Q8IZP0
Q06787,P09972
O15409,Q16650
O15409,Q9Y6X2
O15409,P56545
O15409,Q13363
Q06787,Q9ULU4
Q06787,Q8WW38
Q06787,O95359
P60880,P46459
P60880,P23763
P60880,Q6PUV4
P60880,P61764
P60880,Q86Y82
P60880,O15400
P60880,P21579
P60880,P63027
P60880,P61266
P60880,Q16623
P60880,Q99719
P60880,P84077
P84077,Q99719
P84077,P60880
P84077,P60880
P84077,P60880
O00206,Q96A54
O00206,Q96A54
P0DMV8,Q9NVH1
P61278-PRO_0000033087,P20020-5
P61278-PRO_0000033087,Q7L0J3-2
P61278-PRO_0000033087,P60880
P61278-PRO_0000033087,P61266-2
P61278-PRO_0000033087,P11217-2
P61278-PRO_0000033087,P11216
P61278-PRO_0000033087,Q16623
P61278-PRO_0000033087,B1AKY9
P61278-PRO_0000033087,M0R116
P61278-PRO_0000033087,P05023-3
P61278-PRO_0000033087,P61758-2
P61278-PRO_0000033087,X6RFL8
P61278-PRO_0000033087,Q16698
P61278-PRO_0000033087,E9PE24
P61278-PRO_0000033087,O00154
P61278-PRO_0000033087,P12236
P61278-PRO_0000033087,P05141
P61278-PRO_0000033087,Q00325
P61278-PRO_0000033087,P05091
P61278-PRO_0000033087,P12235
P61278-PRO_0000033087,Q96F85
P61278-PRO_0000033087,Q01814
P61278-PRO_0000033087,P38606-2
P61278-PRO_0000033087,P09471
P61278-PRO_0000033087,F6U1T9
P61278-PRO_0000033087,Q08209
P61278-PRO_0000033087,P52209-2
P61278-PRO_0000033087,J3KQA0
P61278-PRO_0000033087,P43004-3
P61278-PRO_0000033087,O75746-2
P61278-PRO_0000033087,P61278-PRO_0000033088
P61278-PRO_0000033087,P05023
P05026,P61278-PRO_0000033087
P61278-PRO_0000033087,P61278-PRO_0000033087
P61278-PRO_0000033087,P05023
P61278-PRO_0000033087,P61278-PRO_0000033088
P61278-PRO_0000033087,P05026
O75665,O75143
O75665,Q8TDY2
O75143,O75665
O75143,Q8TDY2
O75665,Q8TDY2
O75665,O75143
O75665,O95166
O75665,Q9GZQ8
O75665,Q9GZQ8
O75665,O95166
O75665,Q9GZQ8
O75665,O75143
P02545,P50402
P02545,O75694
O75694,Q92621
O75694,P02545
P02545,O75694
P02545,O75694
Q8WUM0,P57740
Q8WUM0,P57740
P57740,Q8WUM0
P57740,Q8WUM0
Q12769,Q9BW27
Q12769,Q9BW27
Q9NRI5,Q9UIV1
Q9NRI5,Q9BUQ8
Q9NRI5,Q8WXF1
Q9NRI5,Q05048
Q9NRI5,P61009
Q9NRI5,P53674
Q9NRI5,P35556
Q9NRI5,O14578
Q9NRI5,Q9Y2J2
Q9NRI5,Q9UQ13
Q9NRI5,Q9UPN7
Q9NRI5,Q9UIJ7
Q9NRI5,Q9UHB9
Q9NRI5,Q9UH99
Q9NRI5,Q9UGM3
Q9NRI5,Q9UDY2
Q9NRI5,Q9UBU9
Q9NRI5,Q9P2E9
Q9NRI5,Q9NZJ9
Q9NRI5,Q9HD20
Q9NRI5,Q9H334
Q9NRI5,Q9H2W6
Q9NRI5,Q9H2U1
Q9NRI5,Q9H269
Q9NRI5,Q9H0D6
Q9NRI5,Q9H089
Q9NRI5,Q9BZH6
Q9NRI5,Q9BZF1
Q9NRI5,Q9BVI4
Q9NRI5,Q9BVC6
Q9NRI5,Q96S19
Q9NRI5,Q96PK6
Q9NRI5,Q96P70
Q9NRI5,Q96AQ6
Q9NRI5,Q93009
Q9NRI5,Q92673
Q9NRI5,Q92620
Q9NRI5,Q8WXI9
Q9NRI5,Q8TEM1
Q9NRI5,Q8TEA8
Q9NRI5,Q8N766
Q9NRI5,Q8N684
Q9NRI5,Q8N5Z5
Q9NRI5,Q8N3E9
Q9NRI5,Q8IYK4
Q9NRI5,Q8IWT6
Q9NRI5,Q86XP3
Q9NRI5,Q86V81
Q9NRI5,Q86V48
Q9NRI5,Q86UE4
Q9NRI5,Q75T13
Q9NRI5,Q70UQ0
Q9NRI5,Q6UN15
Q9NRI5,Q6PD62
Q9NRI5,Q69YN4
Q9NRI5,Q5JTZ9
Q9NRI5,Q5H9R7
Q9NRI5,Q53EP0
Q9NRI5,Q4V328
Q9NRI5,Q49A26
Q9NRI5,Q2VWP7
Q9NRI5,Q15637
Q9NRI5,Q15291
Q9NRI5,Q15056
Q9NRI5,Q14563
Q9NRI5,Q14517
Q9NRI5,Q14157
Q9NRI5,Q13442
Q9NRI5,Q13155
Q9NRI5,Q12959
Q9NRI5,Q07666
Q9NRI5,Q06481
P51531,O75334
P51531,Q9NRD5
P51531,P37198
P51531,Q7Z6G3
P51531,Q9ULV0
P51531,Q6WCQ1
P51531,A4QMR6
P51531,P11047
P51531,P14136
P51531,Q96CN9
P51531,P04406
P51531,P50570
P51531,Q5VWQ8
P51531,Q9P0U4
P51531,Q8N137
P51531,Q9P209
P51531,Q96JN2
P51531,O95996
P51531,Q9NW15
P51531,P35609
Q96ST3,Q15631
Q96ST3,Q5HYR2
Q9BYB0,Q9C0B9
Q9BYB0,Q9H0M0
Q9BYB0,Q9P253
Q9BYB0,P08670
Q92574,P54259
Q92574,Q8TF21
Q92574,Q8N283
Q92574,Q9NWZ8
Q92574,P14136
Q92574,P02794
Q92574,Q8TES7
Q92574,Q14152
Q92574,Q13561
Q92574,Q96NX9
Q92574,P35222
Q92574,Q9Y2V7
Q92574,Q8N137
Q92574,O95406
Q92574,Q7Z7A1
Q92574,Q01850
Q92574,A6NC98
Q92574,O15234
Q92574,Q13137
Q96H12,Q92574
Q92574,Q9H9L4
Q92574,Q7L4P6
Q92574,Q9H165
Q92574,O15169
Q92574,Q86UU1
Q92574,Q96F24
Q969F2,Q92574
Q92574,Q9Y2I6
Q92574,Q7Z6G3
Q92574,P03886
Q92574,P02686
Q92574,Q9NS73
Q92574,Q9BRK4
Q92574,Q9NQ29
Q92574,Q6UWE0
Q92574,A6NGH7
Q92574,Q9NSK0
Q92574,Q07866
Q92574,Q12840
Q92574,O43896
Q92574,Q674X7
Q92574,Q05084
Q92574,Q96ED9
Q92574,Q9NSC5
Q92574,P52272
Q92574,O14964
Q92574,Q76N89
Q92574,Q9BRR8
Q92574,Q08379
Q92574,Q96CN9
P67809,Q07021
Q92574,Q9NRD5
Q05086,Q14566
Q05086,P53779
Q05086,O00423
Q05086,P20807
P49815,Q5W0Q7
P49815,Q8WTU2
P49815,Q8WWT9
P49815,Q99574
P49815,P08865
P49815,P36578
P49815,Q9NRD5
P49815,Q86UU1
P49815,Q7Z2W9
P49815,Q9UHC7
P49815,P04406
P49815,intact:EBI-26516071
P49815,Q8N283
P49815,P35609
P49815,O43236
Q92574,Q2M1K9
Q92574,P08670
Q92574,Q9H2D6
Q92574,O75382
Q92574,Q9UBB9
Q92574,Q92844
Q92574,Q96R06
Q92574,Q92844
Q92574,Q9Y566
Q92574,Q9UHV2
Q92574,P63302
Q92574,O94979
Q92574,Q96GD3
Q92574,Q59EK9
Q92574,Q86SE5
Q92574,O75334
Q05086,P55036
Q01484,O94832
Q01484,Q9Y4F1
Q01484,Q9BZJ0
Q01484,Q8IY81
Q01484,O00154
Q01484,P78371
Q9HCK8,Q9HBM6
Q9HCK8,O00154
Q9HCK8,O60832
Q9HCK8,Q13427
Q9HCK8,Q5T200
Q9HCK8,O43660
Q13618,Q9GZP9
Q13618,O43143
Q13618,Q9Y2X3
Q13618,Q9H0U4
Q13618,O75489
Q13618,P62191
Q13618,Q9P2J5
Q13618,P45880
Q13618,P33991
Q13618,P55265
Q13618,O43242
Q13618,O60832
Q13618,Q9UEY8
Q13618,Q14254
Q13618,P78527
Q13618,Q13427
Q13618,Q9P013
Q13618,Q15084
Q13618,O00154
Q13618,P78371
Q13618,Q05639
Q13618,Q8IY81
Q13618,Q58FF7
Q13618,O43660
Q13618,Q9ULX6
Q13618,Q9HBM6
Q13627,Q12815
Q13627,P26641
Q13627,P45880
Q13627,P57740
Q13627,Q86VQ1
Q13627,O60299
Q13627,Q9BRK4
Q13627,O15027
Q13627,Q9BVS5
Q13627,Q96JQ0
Q13627,P52948
Q13627,Q8NCN4
Q13627,P35658
Q13627,Q96HA1
Q06787,P55265
Q06787,Q7Z7C8
Q06787,Q04637
Q06787,Q8TAA9
Q06787,Q05639
Q06787,O43242
Q06787,Q9H307
Q06787,Q9Y5V3
Q06787,Q15007
Q06787,O43660
Q06787,Q08211
Q06787,Q9NZI8
Q06787,Q9P013
Q06787,P41221
Q06787,Q9BUF5
Q06787,O00154
Q06787,Q6NT76
Q06787,O00425
Q06787,Q9ULK5
Q06787,O60832
Q06787,Q99700
Q06787,P48634
Q06787,Q14157
Q06787,Q9Y520
Q06787,P39880
Q06787,Q8WWM7
Q06787,Q14444
Q06787,Q96I24
Q06787,Q13948
Q06787,P51114
Q06787,P51116
Q06787,Q9HBM6
Q13547,Q9GZP9
Q13547,O43298
Q13547,Q66GS9
Q13547,Q9C0F1
Q13547,Q6ZU80
Q13547,Q16637
Q13547,Q15417
Q13547,Q9H7L9
Q13547,Q92769
Q13547,O43660
Q13547,Q14254
Q13547,Q6IQ19
Q13547,Q8IY81
Q13547,P00338
Q13547,Q8WXI9
Q13547,Q8WXH0
Q13547,Q86YP4
Q13547,P31323
Q13547,Q5PSV4
Q13547,P78371
Q13547,Q9ULX6
Q13547,Q05639
Q13547,Q9BV73
Q13547,Q13330
Q13547,Q92616
Q13547,Q96ST3
Q13547,Q5TZA2
Q13547,P13861
Q13547,Q96SN8
Q13547,O94776
Q13547,Q14839
Q13547,O95613
Q13547,Q99996
Q13547,P46013
Q7Z3K3,P02538
Q92769,Q96ME7
Q92769,Q9BTC8
Q92769,P15884
Q92769,Q9UKV3
Q92769,P35637
Q92769,Q9Y232
Q92769,P37275
Q92769,Q14980
Q92769,Q01538
Q92769,Q8N680
Q92769,Q9UKL0
Q92769,Q9UK53
Q92769,Q86YP4
Q92769,Q9P2K3
Q92769,Q12873
Q92769,Q96ST3
Q92769,Q5PSV4
Q92769,Q14839
Q92769,Q92786
Q92769,O75182
Q92769,Q8WXI9
Q92769,Q14687
Q92769,Q6PJG2
Q92769,Q9UBW7
Q92769,Q9ULX6
Q92769,Q9H7L9
Q92769,Q13547
Q92769,Q13330
Q92769,Q92804
Q92769,O94776
Q92769,O60341
Q92769,O95983
Q92769,Q9UBB5
Q92769,Q2TB10
Q92769,Q9H0E3
Q01484,O00154
Q06787,O00154
Q13618,O00154
Q9HCK8,O00154
P51148,Q15075
P51148,Q9H1K0
P51148,Q15276
Q15418,Q16513
Q16513,Q15418
Q9H269,Q96AX1
Q9H9C1,Q9H267
Q9H267,O60826
Q9H267,Q9H9C1
O60826,Q9H267
O60826,Q567U6
O60826,Q8N668
O60826,Q9H9C1
O60826,Q9H267
O60826,Q9H9C1
O60826,Q567U6
O60826,Q8N668
Q9H9C1,Q9H267
Q9H270,Q96AX1
O60826,Q567U6
O60826,Q8N668
P00441,P00441
P00441,P00441
Q9H9S5,Q9H9S5
Q9H9S5,Q9H9S5
Q9H9S5,Q9H9S5
P13688,P13688
P40198,P40198
Q16828,P28482
Q06787,Q9H0F6
Q06787,P23246
Q06787,P61289
Q06787,Q9BZL4
Q06787,Q9NRD5
Q06787,Q7Z6G3
Q06787,Q14764
Q06787,Q5TCQ9
Q06787,Q8N163
Q06787,Q9NSC5
Q06787,Q9C0E4
Q06787,P51116
Q06787,P51114
Q06787,Q16760
Q06787,Q9H773
Q06787,Q13554
Q06787,Q13137
Q06787,Q9NWD9
P51114,Q15019
P51114,O00154
P51114,P53396
P51114,Q14155
P51114,Q7Z5H3
P51114,O95996
P51114,Q96CW1
P51114,Q6ZW76
P51114,Q6AI12
P51114,P13196
P51114,Q08117
P51114,Q6UY14
P51114,P35609
P51114,P12814
P51114,P63261
P51114,P60709
P51114,Q53HC0
P51114,O75794
P51114,Q6UXH8
P51114,P35520
P51114,Q14444
P51114,P20807
P51114,Q13555
P51114,Q13554
P51114,Q9UQM7
P51114,Q9P1Z2
P51114,Q9NS85
Q96H12,P51114
P51114,Q9H799
P51114,Q07021
P51114,Q8N1I8
Q6ZVL6,P51114
P51114,Q9UID3
P51114,Q5VWN6
P51114,Q96KE9
P51114,Q9BX70
P51114,Q96G01
P51114,O14503
P51114,Q7L4P6
P51114,O14874
P51114,Q9Y2T1
P51114,O15169
P51114,P54259
P51114,P31146
P51114,P38432
P51114,Q86X95
P51114,Q9H2X0
P51114,Q9P209
P51114,Q9Y232
P51114,Q01850
P51114,Q96ST8
P51114,O95967
P51114,Q9BR76
P51114,Q16610
P51114,P30084
P51114,Q13011
P51114,P50570
P51114,Q96EY1
P51114,O75398
P51114,Q9H773
P51114,Q13561
P51114,Q14203
P51114,P32321
P51114,Q5M775
P51114,Q6ZMK1
P51114,P67870
P51114,Q6QEF8
P51114,Q6P2E9
P51114,Q16352
P51114,Q9UHF1
P51114,Q13123
P51114,P04792
P51114,P00492
P51114,Q9NSC5
P51114,Q9NSB8
P51114,Q9BUJ2
P51114,P52272
P51114,P55795
P51114,Q9NP66
P51114,Q30154
P51114,P15822
P51114,P60508
P51114,Q4V328
P51114,Q9C0E4
P51114,Q9Y3R0
P81274,P51114
P51114,Q08378
P51114,Q08379
P51114,P14136
P51114,P51116
P51114,P02794
P51114,O75369
P51114,P21333
P51114,Q8NFF5
P51114,P23142
P51114,Q9H1Q7
P51114,Q9UI08
P51114,P06733
P51114,O00423
P51114,Q14152
P51114,P12268
P51114,Q9ULV0
P51114,Q92952
P51114,Q719H9
P51114,Q8WZ19
P51114,Q07666
P51114,O75525
P51114,P29590
P51114,P14618
P51114,Q86UU1
P51114,Q8IXK0
P51114,P78364
P51114,O76083
P51114,P05166
P51114,P22234
P51114,Q15102
P51114,P48745
P51114,Q15233
P51114,Q13232
P51114,P22392
P51114,P15531
Q969F2,P51114
P51114,P07196
Q96P71,P51114
